59787	67865 89334	1454630400 1454630400
59810	34050	1454716800
59815	40803	1454284800
59822	2526 35616	1454284800 1454284800
59836	10600	1454457600
59847	102842	1454371200
59849	87451	1454371200
59853	22003 34953 49199	1454371200 1454371200 1454371200
59857	38555	1454284800
59858	8082 30420	1454457600 1454630400
59860	35137	1454630400
59875	10120 14545 24002 46216 76927 4349 83319	1454544000 1454544000 1454544000 1454544000 1454544000 1454716800 1454716800
59883	3185 4780 5380 5398 25966 90430 16123 42244 21570 25579 32971 45833 80225 96781	1454284800 1454457600 1454457600 1454457600 1454457600 1454457600 1454544000 1454544000 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
59888	18813 65526 83557	1454630400 1454630400 1454630400
59918	69322	1454544000
59931	77788	1454457600
59935	96550 68565	1454544000 1454630400
59942	94693	1454371200
59992	32993	1454457600
60021	44249	1454630400
60022	76519 87948 91071 102075	1454630400 1454630400 1454630400 1454630400
60027	35588 65388 96083 26170	1454371200 1454371200 1454371200 1454457600
60034	15216	1454371200
60035	35622	1454457600
60084	36324 88276	1454284800 1454284800
60091	54252	1454544000
60111	72763	1454803200
60112	45203 61162 66509	1454457600 1454544000 1454630400
60119	36677 75211	1454284800 1454284800
60127	62484	1454716800
60156	6796	1454457600
60158	58629	1454803200
60163	58908 61046 62076	1454284800 1454284800 1454284800
60183	2640	1454544000
60193	71787	1454457600
60203	62222	1454284800
60224	858 104033	1454630400 1454630400
60225	94604	1454630400
60267	16771 92192	1454803200 1454803200
60272	37423	1454371200
60278	53097 105408	1454716800 1454716800
60283	74019	1454803200
60288	88508 36136 105261	1454371200 1454457600 1454803200
60321	92285 99670 45056 61372 79438	1454544000 1454544000 1454716800 1454803200 1454803200
60325	1691	1454284800
60337	10988	1454716800
60340	74892	1454457600
60360	91621	1454284800
60375	35315	1454284800
60380	38289	1454716800
60383	35232 37219	1454630400 1454630400
60405	98959	1454371200
60439	27834	1454716800
60457	7276 35261 91643 102154	1454544000 1454544000 1454544000 1454544000
60463	51366 44697	1454371200 1454630400
60464	16746	1454544000
60466	33387	1454544000
60468	31853	1454284800
60499	30856 80961	1454457600 1454457600
60536	35901	1454803200
60544	12704 22947 31349 71273 71517	1454716800 1454716800 1454716800 1454716800 1454716800
60547	77048	1454803200
60556	94170	1454803200
60569	5059 80728 7258 72861	1454371200 1454371200 1454716800 1454716800
60577	86835	1454716800
60581	92088	1454544000
60587	66167	1454371200
60595	89476	1454371200
60602	16762	1454284800
60605	77346	1454630400
60617	21354 29745 65239 82092 100702 105112	1454544000 1454544000 1454544000 1454544000 1454544000 1454544000
60619	67483	1454284800
60627	27783 33234 42622 64096 66149 57125	1454630400 1454630400 1454630400 1454630400 1454630400 1454716800
60657	19489 44642 88869 93702 101176	1454284800 1454284800 1454284800 1454284800 1454284800
60659	893 30573	1454457600 1454457600
60667	80901 81447 104346	1454284800 1454284800 1454284800
60671	82386	1454457600
60688	20918 32390 65783	1454544000 1454544000 1454544000
60692	74077 87479	1454457600 1454457600
60699	44911	1454803200
60716	24805 75207	1454457600 1454457600
60733	23917	1454457600
60741	53577 65938 41767 52599	1454284800 1454284800 1454371200 1454803200
60742	48271	1454544000
60765	24623	1454284800
60768	46079	1454716800
60775	101612 18725	1454371200 1454630400
60802	16714 28365	1454803200 1454803200
60810	50580	1454803200
60815	1319 91602 103021	1454284800 1454284800 1454284800
60821	53595	1454630400
60829	62832	1454544000
60830	93056	1454284800
60833	65484	1454544000
60851	13271 80375 104341	1454284800 1454371200 1454630400
60852	69879	1454716800
60854	46819 62661 103617	1454371200 1454371200 1454371200
60859	78953 49382 93198	1454457600 1454803200 1454803200
60861	16564	1454630400
60872	16282	1454803200
60889	23596	1454803200
60897	44249	1454630400
60902	103399 526	1454630400 1454803200
60907	88861	1454630400
60912	103500 30237	1454371200 1454716800
60924	27331 57734 19380 35616 55542 59782 84657	1454457600 1454457600 1454544000 1454544000 1454544000 1454544000 1454544000
60939	774 11398 19180 58210 71884 94707	1454803200 1454803200 1454803200 1454803200 1454803200 1454803200
60951	90080	1454630400
60952	97212	1454803200
60956	8750 90537	1454803200 1454803200
60958	16943 25171 25224 32679 37881 38325 82453	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454284800
60965	85363	1454716800
60996	27992	1454544000
61021	248	1454630400
61027	27287 74415	1454544000 1454544000
61032	32715 104531	1454284800 1454284800
61041	79477	1454630400
61051	34645 48090	1454716800 1454803200
61062	77292 67151 101849	1454284800 1454457600 1454716800
61067	4473 12635 58210 82300 89644 95535 105908 3948 53747	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800 1454457600 1454544000 1454544000
61078	6796	1454371200
61094	90000	1454630400
61102	21487 46180 47047 89917 90122 105881	1454803200 1454803200 1454803200 1454803200 1454803200 1454803200
61120	74903 18190 56954	1454284800 1454544000 1454630400
61124	26170	1454284800
61136	27941 96343	1454284800 1454716800
61151	31684	1454630400
61156	12894 24404 31295 31959 68771 84367	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
61165	2422 17831	1454457600 1454716800
61171	22204	1454630400
61172	4539 34364	1454371200 1454371200
61181	4079 27484 45284 74321	1454457600 1454457600 1454457600 1454457600
61200	97345	1454371200
61222	66470	1454544000
61241	39405 93603 95104	1454284800 1454284800 1454803200
61267	78996	1454371200
61268	38358 44227 72353 28572	1454630400 1454630400 1454630400 1454803200
61269	99645 2655 37195	1454284800 1454544000 1454544000
61275	68219 74423 77205 98380	1454457600 1454457600 1454457600 1454457600
61279	33792 52835	1454284800 1454371200
61290	101987	1454630400
61296	22805	1454284800
61312	44212 8196	1454284800 1454371200
61319	4029 10768	1454803200 1454803200
61329	26718 39419	1454284800 1454284800
61332	77042	1454630400
61333	43797 70941 48170	1454371200 1454371200 1454457600
61344	35131 45603	1454371200 1454371200
61353	34199	1454457600
61360	7141 19961 23440 63791 72271 92693 105483	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
61385	44621	1454803200
61399	62222	1454457600
61409	46769	1454544000
61421	13437 59309	1454371200 1454371200
61446	18982	1454457600
61450	41081 45125 94445	1454716800 1454716800 1454716800
61488	85077	1454544000
61497	72977	1454803200
61520	8603 4473 11226 58871 101176	1454371200 1454457600 1454457600 1454457600 1454457600
61523	11451 17842 61479 79323 94378	1454716800 1454716800 1454716800 1454716800 1454716800
61568	2815	1454284800
61579	71000	1454544000
61584	94839 77764	1454544000 1454803200
61594	4197	1454544000
61595	36043 49636 80452	1454544000 1454544000 1454544000
61624	31975	1454457600
61628	81848	1454371200
61661	100998	1454284800
61662	9839 19837	1454371200 1454544000
61663	58958	1454630400
61684	105906	1454716800
61690	98977 30703	1454371200 1454716800
61728	1007 66149 74698	1454371200 1454457600 1454457600
61729	6461 54508 74164	1454371200 1454371200 1454371200
61735	44646	1454544000
61743	52365	1454457600
61766	95577	1454544000
61787	54090	1454630400
61791	100184	1454457600
61802	48073 59376 64900 65530	1454716800 1454716800 1454716800 1454716800
61819	7294	1454284800
61820	105678	1454544000
61821	80138	1454371200
61824	84956 95866	1454457600 1454457600
61831	70628	1454371200
61848	8750	1454371200
61868	56159 23390	1454284800 1454630400
61869	74892 106756	1454544000 1454544000
61872	58468 44443 68315 71884 92858	1454371200 1454457600 1454457600 1454457600 1454457600
61874	4040 38693 55703 60116 61251 63107 86260 93573	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
61878	34806	1454371200
61886	59779 62665	1454716800 1454716800
61896	32561 58927	1454630400 1454630400
61906	106962	1454284800
61914	85154	1454371200
61941	22552	1454544000
61942	41958 91932 68159	1454284800 1454371200 1454803200
61987	13666	1454544000
61989	28959	1454284800
62003	103978	1454371200
62019	20004 39623 103785 61162	1454457600 1454457600 1454457600 1454630400
62022	87710	1454544000
62027	49003	1454630400
62042	32136	1454284800
62051	35287 42224	1454630400 1454630400
62083	3656 73116	1454803200 1454803200
62088	76160	1454544000
62101	105954	1454284800
62117	5964	1454457600
62122	13931 100666 14245	1454284800 1454630400 1454803200
62123	52698	1454803200
62136	71153 83630	1454544000 1454716800
62168	21424 75935 56836	1454284800 1454457600 1454544000
62186	95384	1454284800
62209	70545	1454371200
62211	22424	1454630400
62226	85505	1454457600
62242	65217	1454284800
62245	100172	1454630400
62275	65091 45301	1454371200 1454544000
62276	95104 104971	1454803200 1454803200
62278	35236 40642 65728	1454457600 1454457600 1454457600
62285	103568	1454284800
62297	7597 22104 56256	1454284800 1454284800 1454284800
62302	59707	1454457600
62315	80334	1454716800
62330	90330	1454371200
62351	34482 104525	1454457600 1454803200
62357	55071 76436	1454284800 1454716800
62358	16746	1454457600
62389	6884	1454457600
62403	22452	1454371200
62421	59217	1454457600
62426	63866	1454803200
62435	46503	1454630400
62444	33579 34199	1454371200 1454457600
62448	21631 41992 79969 37482 93097	1454371200 1454716800 1454716800 1454803200 1454803200
62455	45318	1454803200
62457	51148 57803	1454716800 1454716800
62464	60119	1454803200
62477	58681	1454544000
62484	3396	1454630400
62497	1765 73064	1454544000 1454630400
62500	102410	1454371200
62503	83061 101979 103983	1454803200 1454803200 1454803200
62524	42456 19990	1454371200 1454630400
62525	30680	1454284800
62527	49117 19554	1454284800 1454371200
62530	56749 57207	1454803200 1454803200
62533	56476	1454544000
62544	58958	1454544000
62557	38912 39612	1454371200 1454371200
62568	33891	1454630400
62583	78953	1454371200
62597	25448	1454284800
62628	29863 75445 88184 58958	1454284800 1454284800 1454544000 1454716800
62630	28883 88869	1454371200 1454803200
62633	88129 82932	1454457600 1454544000
62637	93164 83367	1454716800 1454803200
62651	7304	1454544000
62669	3255 13565 84197	1454630400 1454630400 1454630400
62692	79630 97380	1454284800 1454371200
62700	7458 49478	1454457600 1454457600
62707	34415	1454284800
62708	6969	1454284800
62722	7714 13578 39009 43426 57496	1454457600 1454457600 1454457600 1454457600 1454457600
62724	59782 77622 46289 50135 59242	1454457600 1454544000 1454630400 1454630400 1454803200
62731	33008	1454544000
62746	68482 21030 43262 97057 105466	1454457600 1454630400 1454630400 1454630400 1454630400
62770	39405	1454544000
62771	1758 17632	1454630400 1454630400
62791	42610	1454371200
62799	8205	1454544000
62805	40067 53874	1454544000 1454544000
62813	10378	1454544000
62843	6979 84443	1454630400 1454630400
62856	76155	1454457600
62874	60796	1454630400
62886	101846	1454284800
62889	5333	1454284800
62892	53827	1454371200
62904	39954 44511 91545	1454544000 1454544000 1454544000
62917	33814	1454284800
62927	30357	1454371200
62945	6812 15767 57610	1454457600 1454457600 1454630400
62969	88039	1454544000
62970	57427	1454284800
62982	13950 94444	1454371200 1454371200
62987	2915	1454716800
62990	58958 88747	1454284800 1454803200
63028	52517	1454544000
63047	26718	1454544000
63050	39397 79403 102642 102660	1454284800 1454803200 1454803200 1454803200
63089	63529 57891	1454371200 1454544000
63090	95666	1454803200
63092	31112	1454457600
63105	21172	1454284800
63106	15521 54086 90307 99536	1454457600 1454457600 1454457600 1454457600
63109	42683	1454544000
63120	106755	1454544000
63131	85519 6900	1454716800 1454803200
63134	60467 31359	1454371200 1454803200
63142	53712	1454544000
63146	13357 72103 69468 89715	1454371200 1454371200 1454716800 1454716800
63150	40618 76242	1454371200 1454371200
63166	7314 31862 91674	1454371200 1454371200 1454371200
63171	41179 87294 93466 101563 104157	1454630400 1454630400 1454630400 1454716800 1454716800
63187	28678	1454630400
63198	14096	1454803200
63203	15434	1454457600
63208	49767 98809 101639 1807	1454284800 1454284800 1454284800 1454544000
63211	1441	1454716800
63214	15260	1454371200
63225	664 71488	1454284800 1454284800
63236	82833	1454457600
63245	71948	1454544000
63253	42698	1454630400
63260	103868	1454284800
63270	80748	1454630400
63283	9426 11363	1454457600 1454457600
63291	62655	1454544000
63299	49338	1454630400
63313	35694	1454457600
63333	7292	1454371200
63350	84219 12576 106625	1454284800 1454803200 1454803200
63369	65050	1454371200
63394	98644	1454630400
63427	19624	1454284800
63437	6884	1454284800
63456	988 13931	1454544000 1454716800
63482	36355	1454803200
63484	19636	1454630400
63544	57706	1454630400
63584	87281	1454803200
63591	102291	1454284800
63594	10769 73301	1454284800 1454457600
63607	68159	1454803200
63622	100021	1454457600
63641	33874 41979 51916	1454544000 1454544000 1454544000
63652	43613	1454457600
63672	37839	1454371200
63690	96174	1454457600
63691	21062 23702 74967 96660	1454284800 1454284800 1454284800 1454284800
63708	24389	1454371200
63721	58706	1454371200
63724	52025 32889 37270	1454457600 1454803200 1454803200
63727	80272	1454716800
63730	17485 28318	1454716800 1454716800
63731	16461	1454544000
63735	65657 74698 29621	1454371200 1454371200 1454630400
63765	94227 16973 64982	1454371200 1454803200 1454803200
63799	66957 74700	1454544000 1454544000
63804	7152 26806	1454716800 1454716800
63811	71260	1454284800
63814	17630 37740 55832 85220	1454544000 1454544000 1454544000 1454544000
63823	15362	1454371200
63826	845 78953 53145	1454284800 1454371200 1454716800
63829	23917	1454457600
63838	23890	1454284800
63845	84827	1454284800
63849	82030	1454371200
63861	66725	1454457600
63863	32136	1454284800
63871	14654 27916	1454803200 1454803200
63876	19657 1095	1454284800 1454803200
63888	87125	1454457600
63907	11112	1454803200
63908	57783	1454716800
63921	41136	1454544000
63968	3034 6482 13566 15501 19248 23224 31959 32130 40885 42091 43332 45196 48693 54849 56476 56774 65275 65662 70000 89433 89971 102599 106678	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
63973	21628 53398 54413 68556 91270	1454716800 1454716800 1454716800 1454716800 1454716800
63984	14495	1454544000
63985	3589	1454716800
63990	8556 55932 101979	1454457600 1454457600 1454457600
63992	96282	1454371200
64015	36912	1454457600
64028	22514 11316	1454544000 1454716800
64031	32987	1454803200
64036	29490	1454457600
64042	6412	1454630400
64060	21278 68747 94628	1454716800 1454716800 1454803200
64083	2145 5978 25976 51491 98035	1454371200 1454371200 1454371200 1454371200 1454371200
64088	20283 39183	1454371200 1454544000
64092	97887	1454630400
64101	66285	1454544000
64106	54565	1454457600
64112	24710 48154	1454544000 1454716800
64118	32561	1454457600
64127	13123	1454544000
64138	15781 58908 74666	1454803200 1454803200 1454803200
64139	38446 86661	1454544000 1454544000
64160	101081	1454544000
64164	95371	1454630400
64193	90277	1454371200
64205	17665	1454630400
64244	3255	1454716800
64251	66580 21631 75501	1454544000 1454630400 1454716800
64255	4788 25873 54181 35592	1454371200 1454371200 1454544000 1454630400
64291	10480 75448 76047	1454371200 1454371200 1454371200
64297	35689 69302	1454630400 1454803200
64301	89505 8467	1454630400 1454803200
64310	82543 84075	1454457600 1454457600
64318	29760 85746 103177	1454371200 1454371200 1454371200
64324	4117	1454630400
64335	31842	1454371200
64340	28904 56424 62949 93445	1454371200 1454371200 1454371200 1454371200
64355	83698	1454457600
64359	12833 208 97355 85266 106797 41136 38297 79539 102270	1454284800 1454371200 1454371200 1454457600 1454457600 1454544000 1454630400 1454803200 1454803200
64398	96543 106218	1454630400 1454630400
64403	8582	1454630400
64415	17013 21070	1454803200 1454803200
64427	33585	1454544000
64431	80954	1454716800
64439	43697	1454284800
64449	3974 102660	1454284800 1454544000
64450	4063 15187 22189	1454544000 1454544000 1454630400
64462	40543	1454716800
64465	28161 83769 93438	1454457600 1454457600 1454457600
64468	47624	1454284800
64472	73763 101489 75360	1454284800 1454284800 1454371200
64492	28453 31715 43213 47212 88440	1454544000 1454544000 1454544000 1454544000 1454544000
64497	9798	1454630400
64524	33489 48026	1454284800 1454284800
64536	105241 26350 45203 34645 61162	1454284800 1454457600 1454457600 1454544000 1454544000
64542	28229	1454716800
64558	43953 56678	1454457600 1454457600
64573	61543 72630 73332	1454371200 1454371200 1454371200
64589	87805 89841	1454284800 1454284800
64607	29917	1454284800
64608	92453	1454803200
64623	33243 61359	1454371200 1454371200
64643	71801	1454544000
64659	36145	1454371200
64670	44385 75950 105637	1454716800 1454716800 1454716800
64684	95 4255 8219 9665 12895 27556 28432 35113 76868 90864 98802	1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
64690	13950	1454457600
64691	77291 96712 17146	1454284800 1454284800 1454544000
64714	1382	1454544000
64723	75360 85456	1454371200 1454630400
64747	73623	1454544000
64797	77378	1454803200
64826	59834	1454284800
64827	15229 57354 75091 83878 95354	1454457600 1454457600 1454457600 1454457600 1454457600
64835	18416	1454630400
64866	75781	1454457600
64881	87001	1454457600
64896	15298	1454457600
64900	105241 33058	1454284800 1454544000
64912	104420	1454371200
64918	71125	1454630400
64927	101981	1454630400
64930	46819 103617	1454803200 1454803200
64943	95921	1454716800
64996	23153	1454284800
65009	80374	1454803200
65019	97106	1454457600
65023	1334	1454544000
65024	104635	1454544000
65027	12614 15501 22852 3195	1454284800 1454284800 1454284800 1454457600
65041	63558 79224 79936	1454371200 1454371200 1454371200
65056	101489	1454284800
65073	42629	1454544000
65075	59316	1454284800
65080	56007	1454457600
65134	3021 8159 8825 33629 42683 52889 65871	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
65157	65593	1454544000
65178	10375	1454371200
65183	27896 38498 46977 74223	1454284800 1454284800 1454284800 1454284800
65189	5149	1454716800
65194	80647	1454803200
65196	834	1454457600
65200	28084 11955	1454284800 1454544000
65241	101841	1454371200
65250	12635 53747 95535 11226	1454457600 1454457600 1454457600 1454544000
65277	27755 94297	1454544000 1454544000
65287	14294 60070	1454630400 1454630400
65288	62351	1454371200
65293	3515 62437 66623 72091 100013 103251	1454284800 1454284800 1454284800 1454284800 1454284800 1454284800
65305	50182 58958 78303 89611 17480 101489 2688 25127	1454284800 1454284800 1454284800 1454457600 1454630400 1454630400 1454803200 1454803200
65313	45786	1454284800
65332	95666 7818 65937	1454284800 1454457600 1454457600
65368	79391	1454630400
65384	14402	1454630400
65409	28720 73064	1454284800 1454371200
65413	21172 90677	1454284800 1454284800
65415	101680	1454716800
65417	58823 100714	1454803200 1454803200
65427	20060	1454371200
65448	4939 65977 72952	1454284800 1454284800 1454284800
65455	55188	1454630400
65458	7117	1454371200
65459	99478	1454457600
65467	59558	1454716800
65468	98001 58765 21112 34664 22514	1454284800 1454457600 1454716800 1454716800 1454803200
65470	33772	1454457600
65484	102410	1454284800
65499	56428	1454630400
65521	45203 11274 78426	1454457600 1454803200 1454803200
65537	74698	1454371200
65560	13119 41693 98199	1454371200 1454457600 1454544000
65568	26732	1454284800
65575	67813	1454284800
65583	80490	1454544000
65590	7535 51257	1454803200 1454803200
65622	74892	1454544000
65623	87295	1454284800
65627	774 66149 71884 81962	1454544000 1454544000 1454544000 1454544000
65715	15524	1454803200
65727	80389 8377	1454371200 1454457600
65730	82654	1454630400
65734	14488	1454371200
65743	4335	1454284800
65752	11276 46457	1454371200 1454803200
65759	18138 88508 102660	1454284800 1454544000 1454630400
65762	44939 69435	1454544000 1454544000
65769	45568 14979 41995	1454371200 1454544000 1454716800
65777	68475 76067	1454284800 1454284800
65779	19659	1454457600
65802	14476 23340 59679 78005 94736	1454803200 1454803200 1454803200 1454803200 1454803200
65809	56159 76411	1454457600 1454544000
65823	71613 81703	1454457600 1454457600
65831	58776	1454371200
65839	40658 78303	1454544000 1454544000
65870	14626	1454544000
65873	41484 104190 1539 59782 64387 104393	1454544000 1454544000 1454630400 1454716800 1454716800 1454716800
65878	70420 18523	1454457600 1454630400
65884	35993	1454716800
65890	3255	1454803200
65910	76591 96118	1454457600 1454630400
65917	71124	1454544000
65918	70443	1454371200
65919	2095	1454630400
65927	54307	1454457600
65941	30491 92236	1454544000 1454544000
65945	98805	1454630400
65951	58908 91164	1454630400 1454630400
65969	47765	1454284800
65981	7533 57125 68315 95535	1454284800 1454284800 1454284800 1454371200
65986	20462 91772	1454457600 1454457600
66007	37242 50812 51437	1454803200 1454803200 1454803200
66014	80402 95170	1454457600 1454457600
66018	99124	1454544000
66021	90297	1454457600
66026	60939 27625	1454284800 1454630400
66040	93728	1454803200
66043	68311	1454457600
66065	45368	1454630400
66069	4532 27117 44168 8059 83788 64629	1454284800 1454371200 1454457600 1454544000 1454630400 1454716800
66070	77714	1454284800
66076	18140	1454630400
66087	72612	1454630400
66097	20074	1454371200
66101	46592 76104 23470 47883	1454284800 1454284800 1454544000 1454544000
66107	15849 36172 60392 61918 77947 91593	1454544000 1454544000 1454544000 1454544000 1454544000 1454544000
66108	25281 40886 100891	1454544000 1454544000 1454544000
66126	14900	1454371200
66142	21706 58709 94919	1454284800 1454284800 1454284800
66150	66149	1454371200
66158	87473	1454371200
66175	40045 60116 69418 72271	1454284800 1454284800 1454284800 1454284800
66177	18711 20260	1454457600 1454544000
66204	106072	1454630400
66207	73492	1454371200
66217	20967 41659 59701	1454716800 1454716800 1454716800
66224	1023 4496 8983 102360	1454716800 1454716800 1454716800 1454716800
66229	10466	1454630400
66232	18681	1454457600
66233	36990	1454284800
66241	63866	1454457600
66248	15321 27227 83022 92002	1454716800 1454716800 1454716800 1454716800
66263	66357	1454371200
66265	47250 70562 95741	1454371200 1454371200 1454371200
66266	46980 63842 55653 98531	1454371200 1454371200 1454457600 1454457600
66294	85157	1454630400
66318	61162 93409	1454371200 1454457600
66325	11882 31254	1454630400 1454630400
66331	99237	1454544000
66349	55109	1454457600
66361	33479 64962 40852	1454371200 1454371200 1454457600
66362	101639 56250 33814	1454284800 1454371200 1454544000
66366	83422	1454371200
66368	4269 6312 19138 26511 32623 33044 33354 37027 38564 40602 43725 44612 51724 56572 58948 61083 72976 84107	1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400 1454630400
66373	25170	1454284800
66423	12301 19207 20926 28206 31289 34313 35358 67865 70737 87448 91706 97754 100547	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
66438	16358 20901	1454544000 1454803200
66439	75394	1454544000
66479	14026	1454371200
66493	56988	1454284800
66520	74288	1454284800
66522	11206 106104	1454371200 1454630400
66533	57582	1454803200
66555	89921	1454544000
66566	67563 95707	1454544000 1454630400
66584	66114	1454716800
66593	45682 88974 93514	1454630400 1454630400 1454630400
66596	101666	1454457600
66597	80507 100650	1454371200 1454371200
66608	30730 44138 54358	1454284800 1454284800 1454284800
66644	60619 65144	1454630400 1454630400
66649	6022	1454457600
66660	64540 54282	1454371200 1454803200
66695	625 3043 89706	1454803200 1454803200 1454803200
66723	42472	1454371200
66736	65080	1454371200
66746	69682 80298	1454803200 1454803200
66747	23815 23963 64738	1454630400 1454630400 1454630400
66754	16724	1454371200
66755	106186	1454371200
66787	105325	1454371200
66805	90241	1454630400
66819	11914 61058	1454284800 1454630400
66829	83157 104651	1454284800 1454284800
66841	56693 83259	1454716800 1454716800
66843	22002	1454457600
66850	15712 33565	1454457600 1454457600
66853	52191 66850 67267 71906 75450	1454544000 1454544000 1454544000 1454544000 1454544000
66857	98942	1454803200
66860	52429	1454457600
66863	40736	1454544000
66869	32842	1454716800
66880	69965	1454284800
66925	1618 17499	1454371200 1454371200
66950	62655	1454544000
66956	57083 15536	1454284800 1454544000
66962	7014 38835 59140	1454371200 1454371200 1454371200
66977	9405 28234	1454371200 1454371200
66984	545 49269	1454284800 1454284800
66991	81886	1454544000
66993	11086 53897 60966 23438 35622 18308 53017 82010 82735 101561 102626	1454284800 1454284800 1454284800 1454371200 1454630400 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
66994	12210	1454284800
66996	27467	1454284800
66998	16305 74202	1454544000 1454630400
67001	16426 25460 87326 93718 99966 96645 73955	1454284800 1454284800 1454284800 1454284800 1454284800 1454544000 1454630400
67011	62760 6848 16395 62239 72797	1454716800 1454803200 1454803200 1454803200 1454803200
67018	81058	1454803200
67035	46579 48588 49004	1454371200 1454371200 1454371200
67053	14653	1454544000
67056	83157	1454630400
67074	11993 12962 58557 100431 31183	1454371200 1454371200 1454371200 1454371200 1454544000
67081	599 51270	1454544000 1454544000
67090	70279	1454803200
67105	84436	1454284800
67115	48480 86860	1454284800 1454284800
67154	106542	1454544000
67172	19380	1454371200
67184	103591	1454630400
67197	19380 50915 18383 81936	1454371200 1454371200 1454457600 1454716800
67199	30770	1454630400
67211	73763	1454803200
67212	5166	1454457600
67213	64570 95454 61853 79226	1454630400 1454630400 1454716800 1454716800
67231	64244	1454284800
67247	64792	1454457600
67254	53768 63837	1454371200 1454371200
67257	3877 18930 69145	1454544000 1454544000 1454544000
67286	43478	1454544000
67288	91024	1454284800
67289	102697	1454457600
67304	31526	1454803200
67310	63132	1454457600
67316	29972 69817 95148 99744	1454544000 1454544000 1454544000 1454544000
67326	84683	1454803200
67332	4335	1454716800
67340	59112	1454544000
67344	33022	1454630400
67348	26583 94299	1454284800 1454284800
67390	71812 45582 99425	1454284800 1454803200 1454803200
67407	35092 45794 96455	1454284800 1454284800 1454284800
67412	51657	1454371200
67424	54596	1454544000
67434	55547 78595 100548	1454284800 1454284800 1454284800
67446	35370 30385 54446	1454457600 1454630400 1454630400
67455	8661 44479	1454716800 1454716800
67460	57366	1454284800
67474	89223 103875	1454716800 1454716800
67492	106176	1454716800
67514	43081 75633 91817 78131	1454544000 1454544000 1454544000 1454803200
67534	21796	1454716800
67542	10071 15407 28746 70329	1454630400 1454630400 1454630400 1454630400
67564	76998	1454371200
67567	53294	1454716800
67571	29622	1454544000
67577	100025	1454457600
67585	103910	1454371200
67600	32363 32561 76096	1454457600 1454457600 1454457600
67644	18533	1454457600
67645	27125	1454716800
67677	15800 28581	1454284800 1454284800
67678	69876	1454457600
67709	40658	1454371200
67716	61282	1454284800
67733	22608	1454284800
67736	89117	1454544000
67742	36135	1454284800
67746	106486	1454544000
67789	28545 57110	1454371200 1454544000
67825	1319 42747 67433 85318 91602	1454284800 1454284800 1454284800 1454284800 1454284800
67827	4117 41849 89233	1454630400 1454803200 1454803200
67835	52184 13415 56447	1454371200 1454457600 1454457600
67853	84755	1454544000
67859	52148	1454544000
67860	45718	1454371200
67866	2688	1454284800
67902	101841	1454284800
67929	27096 52534	1454457600 1454457600
67952	1458 10789	1454284800 1454284800
68000	60247	1454716800
68013	701 9858 21381 27277 34769 71684 99427	1454457600 1454457600 1454457600 1454457600 1454457600 1454457600 1454457600
68014	72619 37957	1454544000 1454803200
68017	101985	1454544000
68023	17234 49188 51563 64843 73420	1454803200 1454803200 1454803200 1454803200 1454803200
68031	48530	1454803200
68034	3488 22385 39883 59369 105426	1454371200 1454371200 1454371200 1454371200 1454371200
68063	31378	1454544000
68070	14402	1454284800
68100	14435	1454457600
68104	4470 84653	1454457600 1454457600
68106	100902 103151	1454284800 1454284800
68113	2815 77934 40860 47847 72652 43292 69815	1454284800 1454284800 1454457600 1454544000 1454544000 1454630400 1454803200
68120	99297	1454630400
68122	14661 33698 53368 13162 64570 65522 73349 99496 100909 33014 60985	1454371200 1454371200 1454371200 1454544000 1454544000 1454544000 1454544000 1454544000 1454544000 1454716800 1454716800
68125	89020	1454284800
68138	1445 39259 53500	1454544000 1454544000 1454544000
68143	67363 101696	1454803200 1454803200
68146	97318	1454457600
68182	95421	1454284800
68200	45609 46982 63643 98178	1454457600 1454457600 1454457600 1454457600
68202	54569	1454716800
68209	98059	1454284800
68212	3735	1454457600
68218	100669	1454544000
68255	955	1454284800
68257	618 6826 12367 16505 19159 21736 31246 82223 82301 85898 97806	1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800 1454716800
68258	21172 38533 70640	1454630400 1454803200 1454803200
68262	56836	1454284800
68270	27274	1454371200
